label,ZCR,SC,RMSE,Chroma,Spectogram
2,0.04150390625,1783.6499513186725,0.022132147,0.0644368,0.0007149805
2,0.07861328125,2907.6538281070625,0.018991586,0.22525318,0.028998105
2,0.01318359375,1274.6691014338035,0.0287784,0.5906025,0.025469352
2,0.0185546875,1661.423793905837,0.04356626,0.40417823,0.009805143
2,0.02294921875,1504.1385903001321,0.009399619,0.5315037,0.013902656
2,0.01513671875,1066.3862805050321,0.018160708,0.38844725,0.78970677
3,0.0478515625,1804.9858844177143,0.12590313,0.019685749,0.11532483
3,0.02197265625,1739.2239962362046,0.027595187,0.6079016,0.18688656
3,0.02392578125,1710.0084991913393,0.004572282,0.99779063,0.0051402603
3,0.03076171875,1931.5911229941103,0.20604962,0.010799161,0.095093675
3,0.02392578125,1622.5901190240274,0.09017302,0.024544938,0.8426363
3,0.068359375,2274.9762820734477,0.0045303116,0.34408095,0.001404374
3,0.0419921875,1465.17412001783,0.020748347,0.1280846,0.012373404
3,0.01708984375,1341.1990759702499,0.0023008776,0.84071493,0.004288221
3,0.07958984375,2585.6110985316527,0.009314977,0.043115087,0.0031763671
3,0.0830078125,2571.8756791460128,0.11810957,0.08080679,0.04832908
3,0.0419921875,1666.923222767284,0.0062890523,0.3857112,0.0017161039
3,0.01416015625,1783.7899570047261,0.0044853524,0.20831382,0.003327272
3,0.02734375,1356.8550133223794,0.061465766,0.7182757,0.017988184
3,0.0361328125,1228.900243240314,0.11466887,0.0445365,0.008571393
3,0.02490234375,1962.4845140834927,0.0025137116,0.4697957,0.0017790805
3,0.044921875,2097.3602016192935,0.13884261,0.040704727,0.5784117
3,0.06640625,2206.2300853136458,0.13285555,0.022668594,0.6856391
3,0.04833984375,2292.0921556500525,0.12864049,0.041146733,0.5165891
3,0.07666015625,2626.230544837006,0.07414579,0.061678637,0.00248982
3,0.04443359375,1974.3534202383707,0.010941576,0.22122748,0.00166852
3,0.0263671875,1434.753838953016,0.0018532174,0.83873826,0.0029779442
3,0.04736328125,1766.2886309530434,0.0132595785,0.117240936,0.009758289
3,0.01708984375,2309.782509612899,0.07654696,1.0,0.020706147
3,0.04833984375,2078.075817893874,0.09750525,0.14479144,0.18870194
3,0.015625,1345.3081371933836,0.011267159,0.13552134,0.010235019
3,0.048828125,1780.5399450164705,0.1348404,1.0,0.19758652
3,0.09130859375,4141.572258753786,0.030021321,0.38161168,0.011110431
3,0.0341796875,2111.7275888273066,0.13208157,0.02102719,0.6289817
3,0.03076171875,1393.1622157294055,0.066584304,0.083563596,0.030768113
3,0.029296875,1643.9529744666231,0.003660225,0.8931842,0.0061782314
3,0.01220703125,1003.7821250207151,0.02974646,0.23828253,0.047680695
3,0.04052734375,1917.4544767444368,0.005016247,0.2648676,0.00116444
3,0.0087890625,1286.7013490968693,0.037593592,0.27003565,0.07434085
3,0.0283203125,1253.8851627028735,0.032561097,0.37447122,0.0012997357
3,0.00732421875,1385.3189894303505,0.0027299542,0.5899689,0.006361849
3,0.02978515625,1605.5487316668666,0.033007823,0.16668072,0.014759785
3,0.0400390625,1638.1458182976262,0.08994139,0.05316019,0.1331656
3,0.0087890625,891.0459735746274,0.05681479,0.0396198,0.011455559
3,0.0283203125,1767.1446603403733,0.002868256,0.752007,0.0009993784
3,0.01123046875,1360.3213740327924,0.0035127772,0.3940836,0.0024103264
3,0.08984375,2287.0475292191695,0.18615091,0.31893095,0.024530793
3,0.029296875,1761.973547283809,0.054677997,0.63721126,0.08911251
3,0.0205078125,1383.4164438538955,0.0062336964,0.36840647,0.00090653973
3,0.04931640625,2118.038122716761,0.003761081,1.0,0.0058812406
3,0.033203125,1312.991446989803,0.059325304,0.05435436,0.016251808
3,0.02197265625,1694.9630447937184,0.012430318,0.4062316,0.0015507267
3,0.015625,1625.2202421175507,0.004477123,0.45000303,0.0068180664
3,0.04931640625,1874.7720731717127,0.07415303,0.06869454,0.015630804
3,0.0244140625,1710.688854843696,0.096884534,0.1350055,0.8688365
3,0.03759765625,1844.6483522289773,0.0027521546,1.0,0.00096601294
3,0.046875,1835.528718945749,0.00794231,0.3403331,0.0004927767
3,0.052734375,2287.1037895970276,0.1731562,0.37140155,0.062049247
3,0.02783203125,1901.2745539381508,0.079015374,0.041427497,0.015715446
3,0.0439453125,1225.255549968192,0.011332084,0.34240744,0.011190787
3,0.044921875,1692.3236379308973,0.0053882017,0.64056337,0.0043995883
3,0.0595703125,2087.7835184910955,0.005645695,0.71304864,0.0006269885
3,0.02294921875,1422.1533158674333,0.049763802,0.040413074,0.07860545
3,0.0419921875,2033.8254511921277,0.12157712,0.031240216,0.07576329
3,0.06103515625,2245.0293283469377,0.033744916,0.08267291,0.03809712
3,0.05224609375,1690.4699727944235,0.0703962,1.0,0.023594806
3,0.0625,1905.4955352774164,0.022271397,0.3112567,0.0030130646
3,0.0400390625,1603.894057165102,0.05456963,0.19924028,0.056412112
3,0.03076171875,2257.3226293593743,0.0149808135,0.97395813,0.0058965175
3,0.02001953125,824.5614507349486,0.11997291,0.071346484,0.9983389
3,0.07958984375,2559.2405678769105,0.09565606,0.5037711,0.0022247657
3,0.041015625,1634.4341053506578,0.08027246,0.73356956,0.018560307
3,0.05615234375,1990.2259233110544,0.0077639986,0.38225442,0.0011826679
3,0.06884765625,3466.269461692239,0.009313991,0.46205485,0.006961033
3,0.07275390625,2031.9024339087873,0.0077711577,0.13926575,0.0013843188
3,0.06591796875,2214.3740045529416,0.026823806,0.494447,0.00837874
3,0.0361328125,1783.7311621604201,0.08214278,0.046145897,0.2637313
3,0.06591796875,2404.000934763126,0.13940561,0.1154688,0.16080791
3,0.06396484375,2016.6842668925933,0.057346202,0.53232116,0.0015642763
3,0.02783203125,1543.8491896461755,0.11458187,1.0,0.0058910917
3,0.0732421875,1867.1385716917391,0.04892616,0.16087796,0.020309135
3,0.0859375,2369.9700660690014,0.05180453,0.7008617,0.027265454
3,0.03857421875,2050.1107548039217,0.026471954,0.036305297,0.023709303
3,0.06103515625,2281.4963462020464,0.13455757,0.116577566,0.27979055
3,0.0498046875,2194.6675575747095,0.10139254,0.06887273,0.24816273
3,0.033203125,1589.3535369137321,0.0049820235,0.79726917,0.0046387226
3,0.04296875,1848.8416884143353,0.16080321,0.2858345,2.8505378
3,0.0703125,2048.190426274607,0.028296296,0.4768402,0.024542233
3,0.03662109375,1975.117781996236,0.13347334,0.02554353,0.03763004
3,0.04638671875,2011.5866830141817,0.12101301,0.33947986,0.0011594682
3,0.01416015625,1270.5950818962538,0.031357322,0.10484678,0.016931962
3,0.03271484375,1783.3055785277952,0.029427785,0.79110533,0.008700218
3,0.0537109375,2672.2069050535815,0.03490417,0.069353685,0.049691547
3,0.05224609375,2052.4230257105155,0.12714231,0.47791258,0.093760036
3,0.02978515625,1409.860525230445,0.06964848,0.030701557,0.3881492
3,0.060546875,3260.957745627941,0.08291088,0.10557705,0.037565637
3,0.078125,2175.165156092265,0.013697606,0.4231058,0.0054813777
3,0.04736328125,1738.7291687243055,0.11932546,0.012643445,0.53900325
3,0.0751953125,2588.122800420027,0.03711066,0.28274417,0.00886895
3,0.03271484375,1722.3384454253141,0.1640634,0.054170992,0.048627216
3,0.02490234375,1442.9574789707992,0.11080887,0.51008743,0.0538557
3,0.0849609375,3104.3287692583726,0.016613021,0.82284313,0.0015878339
3,0.041015625,1911.8821231445804,0.018498564,1.0,0.010866018
3,0.05078125,2410.4283253137296,0.10765051,0.095977634,0.034460925
3,0.05615234375,1659.8574319560796,0.033227358,0.12641804,0.073126115
3,0.0439453125,1842.0061426974944,0.13506925,0.021927519,0.06962714
3,0.0537109375,1848.943168545085,0.036082502,0.18623725,0.006938839
3,0.03662109375,1383.758720512078,0.112409204,0.23251754,0.19499016
3,0.08642578125,3560.8054630071083,0.0058933822,0.39747283,0.0011547897
3,0.02734375,1628.1235146716435,0.007473532,0.15683901,0.0059699267
3,0.01953125,1111.5162651408348,0.11519889,0.04406274,0.5349392
3,0.01806640625,1216.0381019807385,0.06310102,1.0,0.04908877
3,0.13134765625,2295.172834857166,0.064461954,1.0,0.17999531
3,0.0126953125,1176.8487106694743,0.1547313,0.3644019,0.36445108
3,0.0263671875,2376.92158569795,0.20680216,0.88014925,0.5192055
3,0.02880859375,1549.6995209830495,0.13179478,0.17857046,0.019035913
3,0.09130859375,2794.0449972167617,0.0076073585,0.094820514,0.00334233
3,0.03564453125,2071.8996575630126,0.0014777945,0.5246859,0.017854847
3,0.19873046875,4697.488267452765,0.04686646,0.18866506,0.040496152
3,0.05419921875,2076.1754667288615,0.20916441,0.22295061,0.0026968978
3,0.0986328125,2636.0097251295674,0.0044246987,0.32976857,0.00482825
3,0.02099609375,1068.593573187668,0.13879201,0.31795654,5.958737
3,0.01123046875,1265.9379198471538,0.043507215,0.09922884,0.48342228
3,0.0263671875,904.0507519412333,0.14293478,0.85311663,0.35819986
3,0.01171875,940.3231898263898,0.15622716,0.07762156,0.44497505
3,0.0322265625,1162.9154949177698,0.21831737,0.3642318,0.95588875
3,0.005859375,831.6102601202821,0.03125853,0.19217499,8.593192
3,0.0244140625,1142.0849253444153,0.42438763,0.28559285,0.14759521
3,0.02587890625,1289.5343794158512,0.013578356,0.22249784,0.29106727
3,0.01806640625,1572.5609244210527,0.12369413,0.73767155,2.3319218
3,0.01416015625,800.8038412682163,0.116164014,0.5464812,0.64290726
3,0.02880859375,1884.1476999449358,0.30813593,0.039921634,0.96799576
3,0.02197265625,1527.6237683057443,0.10765538,0.30130914,0.020580148
3,0.236328125,5074.205964253252,0.017048327,0.4186897,0.08486313
3,0.03564453125,1868.2448630065078,0.31583422,0.05168187,0.4698627
3,0.02783203125,874.3264073863213,0.15621835,0.16012207,0.8694221
3,0.01171875,1196.8453071963413,0.40313748,0.88670915,193.57692
3,0.0390625,1629.7506756241519,0.0069448925,0.28751853,0.0020834866
3,0.06494140625,2297.0342981268245,0.11737542,0.04741795,0.2681171
3,0.20703125,4877.346802742613,0.0016412749,0.86262804,3.9455767e-07
3,0.060546875,2672.8431398176936,4.161753e-05,0.43259355,1.390329e-05
3,0.0185546875,1712.7631229248323,0.19835512,0.12749235,7.1283307
3,0.03515625,1998.7262695093614,0.0014223084,0.2719312,0.0093529895
3,0.01513671875,798.670773474834,0.12895252,0.26836336,0.44752097
3,0.111328125,3429.9446240085636,0.00723326,0.23682702,0.0068868524
3,0.0361328125,1956.2885020121694,0.1719706,0.8033016,0.5881286
3,0.0185546875,921.5903079319709,0.047248904,0.29481152,0.6918819
3,0.0224609375,1551.733984716969,0.1019332,0.21269295,0.26744565
3,0.0185546875,1089.070944658145,0.24983726,0.017456008,0.11702387
3,0.03759765625,1231.2716521993866,0.15013073,0.3575344,0.089713596
3,0.01025390625,689.3749071500814,0.026434574,0.8837834,0.053829707
3,0.02685546875,1301.579321655161,0.1639555,0.050402086,0.9600739
3,0.0361328125,1414.7443279596455,0.25741518,0.10441126,1.5086291
3,0.00146484375,1283.136486208756,0.18612187,0.8693852,736.8653
3,0.02490234375,1605.716629209196,0.29907858,1.0,0.46126094
3,0.0126953125,651.5593170496079,0.17323627,0.01806808,0.10292972
3,0.04296875,1886.562182728264,0.27971578,0.08666329,0.34023502
3,0.18408203125,3682.6689381466067,0.058694426,0.71107346,0.032227278
3,0.02490234375,1533.1298620303296,0.23427686,0.76136035,0.16269243
3,0.0439453125,1537.121091467454,0.30601504,0.054196935,0.42215028
3,0.0458984375,1430.2422173506548,0.19869243,0.42846063,2.9498587
3,0.0009765625,818.1851727519565,0.124768406,0.9689204,205.43636
3,0.03271484375,1528.8618548175652,0.11699677,0.16197577,0.13757919
3,0.02734375,1942.36924545834,0.24152702,0.07898134,2.6457121
3,0.02294921875,1049.5767487107282,0.018196035,0.49831533,0.92607445
3,0.02294921875,1362.349605009649,0.24973595,1.0,0.03538354
3,0.0146484375,962.039815865475,0.0043156906,1.0,0.030765267
3,0.009765625,563.7855222074251,0.02776037,0.5503299,0.35280728
3,0.01611328125,625.0892214621766,0.051737174,0.47969753,0.0020788133
3,0.005859375,1822.7237706128044,0.0014584264,0.7625496,0.024029052
3,0.00048828125,1429.8797907413996,0.0016434818,0.7031329,0.03106705
3,0.060546875,1684.8804046306652,0.0050764307,0.06099981,0.019030003
3,0.02294921875,1295.2337817755545,0.21687417,1.0,0.7103434
3,0.01806640625,750.5645816753621,0.1248312,0.10850056,0.024024235
3,0.02587890625,1625.5486698463578,0.08590807,0.2732395,0.48145458
3,0.01611328125,674.9503526442145,0.08544103,0.33479756,0.48311755
3,0.02880859375,997.6157860503984,0.07173994,0.57318103,0.1520515
3,0.15283203125,4244.446243682336,0.012310218,0.18148911,0.02079613
3,0.0126953125,1143.4045283142032,0.079193205,0.17005293,1.3032681
3,0.017578125,725.8683206952851,0.0813313,0.7494871,0.19343255
3,0.00732421875,702.454061836108,0.08066701,0.21169215,19.593546
3,0.04638671875,2294.720652017158,0.0005211212,0.4391094,0.0007387424
3,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
3,0.06689453125,2877.610330878188,0.008198744,1.0,0.017900564
3,0.03173828125,1617.098067231505,0.12601435,0.2890184,0.105847865
3,0.01904296875,1371.0447439306447,0.09457077,0.29293546,0.354895
3,0.11083984375,2904.9128884313754,0.008510709,0.30627242,0.017111778
3,0.0537109375,1312.7472734679368,0.023969835,0.3519954,0.7986673
3,0.01318359375,919.5774549008099,0.01285976,0.3902574,0.020794794
3,0.015625,1062.1099266950168,0.08270487,0.8094221,0.7736893
3,0.01025390625,1427.513875279348,0.011869087,0.2832688,0.58657086
3,0.0673828125,2191.2123637410627,0.15457869,0.102373645,1.1381639
3,0.021484375,1697.338347191039,0.07093272,0.7400637,0.14514017
3,0.05029296875,1729.6280910602159,0.07687375,0.95894593,0.12290383
3,0.01123046875,478.4358493897902,0.23785557,0.07276919,5.5015783
3,0.02587890625,1177.0208364227396,0.09246116,0.71709156,0.20819543
3,0.0322265625,1419.1602906336268,0.1300974,0.12636912,1.2626514
3,0.041015625,2061.1458097915383,0.00084412866,1.0,0.0110949455
3,0.005859375,812.5275025601334,0.00252913,0.34917057,0.054192893
3,0.01123046875,1094.2149777519633,0.076518096,0.15645595,0.18308192
3,0.10498046875,2797.243094931512,0.0044320473,0.2772421,0.008082317
3,0.041015625,1582.2876912489469,0.2908926,0.17234352,0.5727332
3,0.0224609375,1304.518633372535,0.1808979,0.027201394,0.07198271
3,0.02587890625,1811.1340497598426,0.19782327,0.060496848,2.270001
3,0.0263671875,1060.976652186,0.11197054,0.25412622,0.3428429
3,0.0341796875,2641.472302827436,0.0006416412,0.71254396,0.0033209869
3,0.24462890625,5161.726448595451,0.049614936,0.1954507,0.0297018
3,0.0361328125,1823.4394373064786,0.116858415,0.44549373,0.8148134
3,0.01806640625,1155.6936336289455,0.24320318,0.048172027,0.05795001
3,0.06787109375,1827.381911368729,0.07682681,0.5559205,0.31529522
3,0.01806640625,2277.953619689056,0.0010744291,0.9887284,0.012564524
3,0.01416015625,1385.490210673025,0.090299524,0.39054853,0.12273448
3,0.0244140625,1276.6362691510235,0.104431994,0.25648803,23.145828
3,0.0810546875,2843.7792389467118,0.041617576,0.40057698,0.12104598
